Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.128.0.2-10.0.0.2-80-37361-6,10.0.0.2,37361,10.128.0.2,80,6,02/08/2018 08:30:52 오후,1068861,8,7,326.0,6785.0,173.0,0.0,40.75000000000001,75.64343045783006,1985.0,0.0,969.2857142857143,936.7323905089283,6652.87628606526,14.033630191390648,76347.21428571429,266989.1012207106,1003471.0,14.0,1047636.0,149662.2857142857,376626.62497877755,1003471.0,25.0,1067874.0,177979.0,415031.4969469185,1024907.0,18.0,0,0,0,0,256,240,7.484602768741679,6.549027422648969,0.0,1985.0,444.4375,763.0793727828493,582290.1291666667,0,1,0,0,0,0,0,0,0.0,474.06666666666666,40.75,969.2857142857143,0,0,0,0,0,0,8,326,7,6785,-1,243,2,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37362-6,10.0.0.2,37362,10.128.0.2,80,6,02/08/2018 08:30:52 오후,1068611,7,6,432.0,6785.0,226.0,0.0,61.714285714285715,105.55522138627137,3393.0,0.0,1130.8333333333335,1397.0300521701981,6753.626904458218,12.165324893717171,89050.91666666666,287760.8260020048,1002329.0,13.0,1046883.0,174480.5,405695.027487274,1002329.0,97.0,1067599.0,213519.8,453338.1742680623,1024255.0,196.0,0,0,0,0,224,208,6.5505595581554,5.6147653355617715,0.0,3393.0,515.4999999999999,1030.4710461352502,1061870.576923077,0,1,0,0,0,0,0,0,0.0,555.1538461538462,61.714285714285715,1130.8333333333333,0,0,0,0,0,0,7,432,6,6785,-1,243,2,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37363-6,10.0.0.2,37363,10.128.0.2,80,6,02/08/2018 08:30:52 오후,1067246,7,6,364.0,6785.0,182.0,0.0,52.0,88.8069066383165,3392.0,0.0,1130.8333333333335,1396.828467159324,6698.5493503840735,12.18088425723779,88937.16666666666,288025.3441155462,1003083.0,12.0,1046478.0,174413.0,406092.4908761549,1003083.0,12.0,1066276.0,213255.2,453429.2714814517,1024175.0,13.0,0,0,0,0,224,208,6.558937676974194,5.621946580263595,0.0,3392.0,510.6428571428571,1031.9516690488695,1064924.2472527472,0,1,0,0,0,0,0,0,0.0,549.9230769230769,52.0,1130.8333333333333,0,0,0,0,0,0,7,364,6,6785,-1,243,2,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37364-6,10.0.0.2,37364,10.128.0.2,80,6,02/08/2018 08:30:52 오후,1068201,7,6,442.0,6785.0,221.0,0.0,63.14285714285714,107.8369580608129,3392.0,0.0,1130.8333333333335,1555.361362084923,6765.5806351051915,12.16999422393351,89016.75,288064.73645191913,1003282.0,16.0,1047463.0,174577.16666666666,406115.48298601795,1003282.0,17.0,1067300.0,213460.0,453746.8795545596,1024943.0,19.0,0,0,0,0,224,208,6.553073812887275,5.616920411046236,0.0,3392.0,516.2142857142857,1114.086392076929,1241188.4890109892,0,1,0,0,0,0,0,0,0.0,555.9230769230769,63.142857142857146,1130.8333333333333,0,0,0,0,0,0,7,442,6,6785,-1,243,2,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37365-6,10.0.0.2,37365,10.128.0.2,80,6,02/08/2018 08:30:52 오후,1067631,6,5,384.0,6785.0,202.0,0.0,64.0,99.34988676390124,3393.0,0.0,1357.0,1858.1488099719031,6714.866840696833,10.303185276560908,106763.1,315007.0287802939,1002873.0,30.0,1046948.0,209389.6,443688.2635046818,1002873.0,715.0,1066698.0,266674.5,505048.60484874784,1024114.0,794.0,0,0,0,0,192,176,5.6199192417604955,4.683266034800413,0.0,3393.0,597.4166666666667,1307.6405162340945,1709923.7196969695,0,1,0,0,0,0,0,0,0.0,651.7272727272727,64.0,1357.0,0,0,0,0,0,0,6,384,5,6785,-1,243,2,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37368-6,10.0.0.2,37368,10.128.0.2,80,6,02/08/2018 08:30:52 오후,1067543,8,7,452.0,6785.0,226.0,0.0,56.500000000000014,104.6176712742983,1985.0,0.0,969.2857142857143,936.7323905089283,6779.1180308427865,14.05095626124662,76253.07142857142,266907.6459510824,1003099.0,6.0,1046838.0,149548.2857142857,376512.16924587986,1003099.0,40.0,1066713.0,177785.5,414865.9925121605,1024379.0,103.0,0,0,0,0,256,240,7.493843339331531,6.55711292191509,0.0,1985.0,452.31249999999994,760.2708042752486,578011.6958333333,0,1,0,0,0,0,0,0,0.0,482.46666666666664,56.5,969.2857142857143,0,0,0,0,0,0,8,452,7,6785,-1,243,2,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37366-6,10.0.0.2,37366,10.128.0.2,80,6,02/08/2018 08:30:52 오후,1068215,7,6,334.0,6785.0,177.0,0.0,47.714285714285715,81.69193000885356,3392.0,0.0,1130.8333333333335,1555.361362084923,6664.3887232439165,12.169834724283033,89017.91666666666,287939.72106247843,1002896.0,7.0,1047567.0,174594.5,405911.18204195856,1002896.0,7.0,1067319.0,213463.8,453353.7658343647,1024244.0,18.0,0,0,0,0,224,208,6.552987928460095,5.616846795822939,0.0,3392.0,508.5,1116.464732985328,1246493.5,0,1,0,0,0,0,0,0,0.0,547.6153846153846,47.714285714285715,1130.8333333333333,0,0,0,0,0,0,7,334,6,6785,-1,243,2,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37367-6,10.0.0.2,37367,10.128.0.2,80,6,02/08/2018 08:30:52 오후,1068724,6,5,364.0,6785.0,182.0,0.0,60.666666666666664,93.98439586796665,3393.0,0.0,1357.0,1858.1488099719031,6689.285540513734,10.292648055063795,106872.4,315109.275398657,1003285.0,27.0,1048178.0,209635.6,443786.92048752407,1003285.0,742.0,1067912.0,266978.0,505723.53296572354,1025434.0,958.0,0,0,0,0,192,176,5.614171666398434,4.678476388665362,0.0,3393.0,595.75,1308.2029398446487,1711394.9318181814,0,1,0,0,0,0,0,0,0.0,649.9090909090909,60.666666666666664,1357.0,0,0,0,0,0,0,6,364,5,6785,-1,243,2,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37369-6,10.0.0.2,37369,10.128.0.2,80,6,02/08/2018 08:30:52 오후,1066260,8,7,326.0,6785.0,173.0,0.0,40.75000000000001,75.64343045783006,2816.0,0.0,969.2857142857143,1125.8257287114075,6669.105096317971,14.067863372910923,76161.42857142857,266645.5139583449,1002105.0,8.0,1045563.0,149366.14285714287,376152.69025597774,1002105.0,17.0,1065454.0,177575.6666666667,414350.8469095565,1023120.0,26.0,0,0,0,0,256,240,7.502860465552492,6.565002907358431,0.0,2816.0,444.4375,859.241833924924,738296.5291666667,0,1,0,0,0,0,0,0,0.0,474.06666666666666,40.75,969.2857142857143,0,0,0,0,0,0,8,326,7,6785,-1,243,2,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37370-6,10.0.0.2,37370,10.128.0.2,80,6,02/08/2018 08:30:52 오후,1661447,6,6,464.0,6785.0,232.0,0.0,77.33333333333333,119.80428484268278,3393.0,0.0,1130.8333333333335,1751.8794954752643,4363.0642446012425,7.222619800691807,151040.63636363635,333297.98880349484,1003505.0,26.0,1640780.0,328156.0,460270.86970771896,1003505.0,134.0,1660416.0,332083.2,461320.5616008244,1023850.0,732.0,0,0,0,0,192,208,3.6113099003459035,3.6113099003459035,0.0,3393.0,557.6153846153846,1261.071207245487,1590300.58974359,0,1,0,0,0,0,0,0,1.0,604.0833333333334,77.33333333333333,1130.8333333333333,0,0,0,0,0,0,6,464,6,6785,-1,243,2,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37372-6,10.0.0.2,37372,10.128.0.2,80,6,02/08/2018 08:30:54 오후,43269,6,6,153.0,3393.0,153.0,0.0,25.5,62.46198844097104,1408.0,0.0,565.5,689.7993186427484,81952.43707966442,277.33481245233304,3933.545454545454,8261.455348346759,20680.0,4.0,22578.0,4515.6,9473.531669868424,21454.0,87.0,42469.0,8493.8,11141.511890223876,20711.0,100.0,0,0,0,0,192,208,138.66740622616652,138.66740622616652,0.0,1408.0,272.7692307692308,528.679668899507,279502.1923076923,0,1,0,0,0,0,0,0,1.0,295.5,25.5,565.5,0,0,0,0,0,0,6,153,6,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37371-6,10.0.0.2,37371,10.128.0.2,80,6,02/08/2018 08:30:54 오후,43573,5,5,206.0,3393.0,206.0,0.0,41.199999999999996,92.12600067299134,1985.0,0.0,678.6,951.34105346085,82597.02109104261,229.4999196750281,4841.444444444443,8958.749760863833,20705.0,6.0,22816.0,5704.0,10615.856379334955,21613.0,27.0,42522.0,10630.5,11653.929938008037,20729.0,48.0,0,0,0,0,160,176,114.74995983751406,114.74995983751406,0.0,1985.0,327.18181818181824,691.9246806093591,478759.76363636367,0,1,0,0,0,0,0,0,1.0,359.9,41.2,678.6,0,0,0,0,0,0,5,206,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37373-6,10.0.0.2,37373,10.128.0.2,80,6,02/08/2018 08:30:54 오후,42742,5,5,182.0,3393.0,182.0,0.0,36.4,81.39287438099234,1985.0,0.0,678.6,951.34105346085,83641.38318281784,233.96191100088905,4749.111111111112,8877.522464692,20417.0,9.0,22289.0,5572.25,10524.44165977464,21348.0,9.0,41517.0,10379.25,11631.058546695853,20484.0,61.0,0,0,0,0,160,176,116.98095550044452,116.98095550044452,0.0,1985.0,325.0,692.3826976463233,479393.8,0,1,0,0,0,0,0,0,1.0,357.5,36.4,678.6,0,0,0,0,0,0,5,182,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37374-6,10.0.0.2,37374,10.128.0.2,80,6,02/08/2018 08:30:54 오후,42854,5,5,221.0,3393.0,221.0,0.0,44.199999999999996,98.83420460549071,1985.0,0.0,678.6,951.34105346085,84332.85107574555,233.35044569935127,4761.555555555556,8955.485513235884,20576.0,13.0,22305.0,5576.25,10495.40367256067,21310.0,61.0,41998.0,10499.5,11657.627817585075,20666.0,110.0,0,0,0,0,160,176,116.67522284967563,116.67522284967563,0.0,1985.0,328.5454545454545,691.6767111355367,478416.6727272727,0,1,0,0,0,0,0,0,1.0,361.4,44.2,678.6,0,0,0,0,0,0,5,221,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37375-6,10.0.0.2,37375,10.128.0.2,80,6,02/08/2018 08:30:54 오후,42435,5,5,202.0,3393.0,202.0,0.0,40.400000000000006,90.3371462909915,1985.0,0.0,678.6,951.34105346085,84717.80369977612,235.65453045834806,4714.999999999999,8820.079081278125,20350.0,15.0,21996.0,5499.0,10290.762394821224,20922.0,38.0,41462.0,10365.5,11525.216888776251,20350.0,63.0,0,0,0,0,160,176,117.82726522917403,117.82726522917403,0.0,1985.0,326.8181818181818,691.9957829614019,478858.1636363637,0,1,0,0,0,0,0,0,1.0,359.5,40.4,678.6,0,0,0,0,0,0,5,202,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37376-6,10.0.0.2,37376,10.128.0.2,80,6,02/08/2018 08:30:54 오후,43187,5,5,182.0,3393.0,182.0,0.0,36.4,81.39287438099234,1985.0,0.0,678.6,951.34105346085,82779.5401393938,231.55116122907356,4798.555555555556,8990.128532327988,20908.0,6.0,22262.0,5565.5,10532.202223023762,21356.0,60.0,42411.0,10602.75,11643.176123807456,20908.0,88.0,0,0,0,0,160,176,115.77558061453678,115.77558061453678,0.0,1985.0,325.00000000000006,692.3826976463233,479393.8,0,1,0,0,0,0,0,0,1.0,357.5,36.4,678.6,0,0,0,0,0,0,5,182,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37377-6,10.0.0.2,37377,10.128.0.2,80,6,02/08/2018 08:30:54 오후,43207,4,4,226.0,3393.0,226.0,0.0,56.50000000000001,113.0,3393.0,0.0,848.25,1696.5,83759.57599463049,185.15518318790936,6172.428571428572,9895.122752432851,20658.0,30.0,22533.0,7511.0,12166.110964478337,21551.0,75.0,42270.0,14090.0,11455.116891590413,20771.0,863.0,0,0,0,0,128,144,92.57759159395468,92.57759159395468,0.0,3393.0,402.1111111111111,1124.0709991415629,1263535.6111111112,0,1,0,0,0,0,0,0,1.0,452.375,56.5,848.25,0,0,0,0,0,0,4,226,4,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37378-6,10.0.0.2,37378,10.128.0.2,80,6,02/08/2018 08:30:54 오후,42971,4,4,177.0,3393.0,177.0,0.0,44.25,88.5,3393.0,0.0,848.25,1696.5,83079.28603011333,186.17206953526795,6138.714285714285,9862.588651300524,20716.0,34.0,22215.0,7405.0,11969.83245496778,21218.0,77.0,42017.0,14005.666666666668,11464.520763352184,20716.0,768.0,0,0,0,0,128,144,93.08603476763398,93.08603476763398,0.0,3393.0,396.6666666666667,1125.1487679413776,1265959.75,0,1,0,0,0,0,0,0,1.0,446.25,44.25,848.25,0,0,0,0,0,0,4,177,4,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37379-6,10.0.0.2,37379,10.128.0.2,80,6,02/08/2018 08:30:54 오후,43701,4,4,173.0,3393.0,173.0,0.0,43.25,86.5,3393.0,0.0,848.25,1696.5,81599.96338756551,183.06217249033205,6243.0,9778.655463133297,20687.0,21.0,22993.0,7664.333333333334,12486.002335949377,22075.0,72.0,42307.0,14102.333333333332,11240.833836212212,20687.0,1123.0,0,0,0,0,128,144,91.53108624516602,91.53108624516602,0.0,3393.0,396.2222222222222,1125.2471703783326,1266181.1944444445,0,1,0,0,0,0,0,0,1.0,445.75,43.25,848.25,0,0,0,0,0,0,4,173,4,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37380-6,10.0.0.2,37380,10.128.0.2,80,6,02/08/2018 08:30:55 오후,43242,5,5,252.0,3393.0,252.0,0.0,50.4,112.6978260659894,1985.0,0.0,678.6,951.34105346085,84293.04842514222,231.25664862864807,4804.666666666667,8910.960778726389,20653.0,22.0,22537.0,5634.25,10484.565588680025,21345.0,30.0,42123.0,10530.75,11608.52630253585,20653.0,39.0,0,0,0,0,160,176,115.62832431432403,115.62832431432403,0.0,1985.0,331.3636363636364,691.2577338051666,477837.2545454546,0,1,0,0,0,0,0,0,1.0,364.5,50.4,678.6,0,0,0,0,0,0,5,252,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37381-6,10.0.0.2,37381,10.128.0.2,80,6,02/08/2018 08:30:55 오후,43264,4,4,173.0,3393.0,173.0,0.0,43.25,86.5,3393.0,0.0,848.25,1696.5,82424.18639053254,184.9112426035503,6180.571428571428,9806.44728154464,20669.0,48.0,22529.0,7509.666666666666,12003.132979907094,21361.0,159.0,42207.0,14069.0,11374.425523955046,20669.0,935.0,0,0,0,0,128,144,92.45562130177515,92.45562130177515,0.0,3393.0,396.2222222222222,1125.2471703783326,1266181.1944444445,0,1,0,0,0,0,0,0,1.0,445.75,43.25,848.25,0,0,0,0,0,0,4,173,4,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37384-6,10.0.0.2,37384,10.128.0.2,80,6,02/08/2018 08:30:55 오후,42991,5,5,226.0,3393.0,226.0,0.0,45.2,101.0702725829905,1985.0,0.0,678.6,951.34105346085,84180.4098532251,232.60682468423622,4776.777777777778,8991.868239940155,20662.0,19.0,22305.0,5576.25,10464.805632053884,21266.0,87.0,42171.0,10542.75,11712.420739682013,20708.0,200.0,0,0,0,0,160,176,116.30341234211811,116.30341234211811,0.0,1985.0,329.0,691.6006072871828,478311.4,0,1,0,0,0,0,0,0,1.0,361.9,45.2,678.6,0,0,0,0,0,0,5,226,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37383-6,10.0.0.2,37383,10.128.0.2,80,6,02/08/2018 08:30:55 오후,43189,4,4,221.0,3393.0,221.0,0.0,55.24999999999999,110.5,3393.0,0.0,848.25,1696.5,83678.71448748524,185.23235083007248,6169.857142857142,9817.549345068614,20728.0,16.0,22445.0,7481.666666666666,11979.56352849858,21308.0,202.0,42225.0,14075.0,11367.80572494094,20728.0,949.0,0,0,0,0,128,144,92.61617541503624,92.61617541503624,0.0,3393.0,401.5555555555555,1124.1701507235362,1263758.5277777778,0,1,0,0,0,0,0,0,1.0,451.75,55.25,848.25,0,0,0,0,0,0,4,221,4,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37382-6,10.0.0.2,37382,10.128.0.2,80,6,02/08/2018 08:30:55 오후,45060,5,5,202.0,3393.0,202.0,0.0,40.400000000000006,90.3371462909915,1985.0,0.0,678.6,951.34105346085,79782.51220594763,221.92632046160674,5006.666666666667,9254.58928045972,21310.0,7.0,23732.0,5933.0,10461.942235232103,21561.0,49.0,42985.0,10746.25,12239.866294885196,21424.0,69.0,0,0,0,0,160,176,110.96316023080337,110.96316023080337,0.0,1985.0,326.8181818181818,691.9957829614019,478858.1636363637,0,1,0,0,0,0,0,0,1.0,359.5,40.4,678.6,0,0,0,0,0,0,5,202,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37385-6,10.0.0.2,37385,10.128.0.2,80,6,02/08/2018 08:30:55 오후,43243,5,5,202.0,3393.0,202.0,0.0,40.400000000000006,90.3371462909915,1985.0,0.0,678.6,951.34105346085,83134.84263348982,231.25130078856697,4804.777777777777,8977.807426896861,20690.0,10.0,22515.0,5628.75,10607.123310147133,21528.0,22.0,42336.0,10584.0,11662.729326076866,20690.0,52.0,0,0,0,0,160,176,115.62565039428348,115.62565039428348,0.0,1985.0,326.8181818181818,691.9957829614019,478858.1636363637,0,1,0,0,0,0,0,0,1.0,359.5,40.4,678.6,0,0,0,0,0,0,5,202,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37386-6,10.0.0.2,37386,10.128.0.2,80,6,02/08/2018 08:30:56 오후,43032,5,5,246.0,3393.0,246.0,0.0,49.2,110.01454449298966,1985.0,0.0,678.6,951.34105346085,84564.97490239821,232.3852017103551,4781.333333333333,8993.772651118106,20711.0,11.0,22440.0,5610.0,10518.63517762642,21375.0,30.0,42064.0,10516.0,11751.31859268,20824.0,56.0,0,0,0,0,160,176,116.19260085517755,116.19260085517755,0.0,1985.0,330.81818181818187,691.3289836513176,477935.76363636367,0,1,0,0,0,0,0,0,1.0,363.9,49.2,678.6,0,0,0,0,0,0,5,246,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37387-6,10.0.0.2,37387,10.128.0.2,80,6,02/08/2018 08:30:56 오후,42947,5,5,182.0,3393.0,182.0,0.0,36.4,81.39287438099234,1985.0,0.0,678.6,951.34105346085,83242.13565557548,232.84513470091042,4771.888888888889,8890.51233681789,20567.0,15.0,22599.0,5649.75,10611.254068990464,21553.0,15.0,41609.0,10402.25,11649.95443124135,20659.0,19.0,0,0,0,0,160,176,116.42256735045521,116.42256735045521,0.0,1985.0,325.0,692.3826976463233,479393.8,0,1,0,0,0,0,0,0,1.0,357.5,36.4,678.6,0,0,0,0,0,0,5,182,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37388-6,10.0.0.2,37388,10.128.0.2,80,6,02/08/2018 08:30:56 오후,43523,4,4,153.0,3393.0,153.0,0.0,38.25,76.5,3393.0,0.0,848.25,1696.5,81474.16308618432,183.81085862647336,6217.571428571429,9935.151380446145,20782.0,33.0,22708.0,7569.333333333334,12186.807717090367,21631.0,69.0,42436.0,14145.333333333332,11527.968482492193,20820.0,834.0,0,0,0,0,128,144,91.90542931323668,91.90542931323668,0.0,3393.0,394.0,1125.762741433558,1267341.75,0,1,0,0,0,0,0,0,1.0,443.25,38.25,848.25,0,0,0,0,0,0,4,153,4,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37389-6,10.0.0.2,37389,10.128.0.2,80,6,02/08/2018 08:30:56 오후,44295,5,5,177.0,3393.0,177.0,0.0,35.4,79.15680640349255,1985.0,0.0,678.6,951.34105346085,80596.00406366406,225.7591150242691,4921.666666666667,8883.24374876655,20756.0,15.0,23514.0,5878.5,11053.043879402632,22444.0,15.0,42353.0,10588.25,11579.599658451065,20756.0,22.0,0,0,0,0,160,176,112.87955751213455,112.87955751213455,0.0,1985.0,324.54545454545456,692.4875975259577,479539.07272727275,0,1,0,0,0,0,0,0,1.0,357.0,35.4,678.6,0,0,0,0,0,0,5,177,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37393-6,10.0.0.2,37393,10.128.0.2,80,6,02/08/2018 08:30:56 오후,43150,4,4,252.0,3393.0,252.0,0.0,63.0,126.0,3393.0,0.0,848.25,1696.5,84472.76940903824,185.3997682502897,6164.285714285715,9801.143856956794,20632.0,59.0,22442.0,7480.666666666666,11952.37571921722,21270.0,86.0,42005.0,14001.666666666668,11394.126220703953,20632.0,845.0,0,0,0,0,128,144,92.69988412514485,92.69988412514485,0.0,3393.0,405.00000000000006,1123.5951228089236,1262466.0,0,1,0,0,0,0,0,0,1.0,455.625,63.0,848.25,0,0,0,0,0,0,4,252,4,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37397-6,10.0.0.2,37397,10.128.0.2,80,6,02/08/2018 08:30:57 오후,42881,5,5,153.0,3393.0,153.0,0.0,30.6,68.42368011149357,1985.0,0.0,678.6,951.34105346085,82693.96702502274,233.20351670903196,4764.555555555556,8917.820797581537,20574.0,17.0,22259.0,5564.75,10415.105996420134,21174.0,17.0,41860.0,10465.0,11654.543777714624,20574.0,20.0,0,0,0,0,160,176,116.60175835451598,116.60175835451598,0.0,1985.0,322.3636363636364,693.0365463274319,480299.6545454546,0,1,0,0,0,0,0,0,1.0,354.6,30.6,678.6,0,0,0,0,0,0,5,153,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37399-6,10.0.0.2,37399,10.128.0.2,80,6,02/08/2018 08:30:57 오후,43240,5,5,226.0,3393.0,226.0,0.0,45.2,101.0702725829905,1985.0,0.0,678.6,951.34105346085,83695.65217391304,231.26734505087882,4804.444444444444,8990.46600726446,20750.0,7.0,22655.0,5663.75,10684.701598547335,21680.0,24.0,42354.0,10588.5,11685.076593672804,20858.0,72.0,0,0,0,0,160,176,115.63367252543941,115.63367252543941,0.0,1985.0,329.0,691.6006072871828,478311.4,0,1,0,0,0,0,0,0,1.0,361.9,45.2,678.6,0,0,0,0,0,0,5,226,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37398-6,10.0.0.2,37398,10.128.0.2,80,6,02/08/2018 08:30:57 오후,43910,5,5,241.0,3393.0,241.0,0.0,48.2,107.77847651548987,1985.0,0.0,678.6,951.34105346085,82760.19130038716,227.7385561375541,4878.888888888889,9080.364811565178,20954.0,8.0,23008.0,5752.0,10656.4867569007,21723.0,66.0,42852.0,10713.0,11896.926858086783,21214.0,89.0,0,0,0,0,160,176,113.86927806877705,113.86927806877705,0.0,1985.0,330.3636363636364,691.3919688175836,478022.8545454545,0,1,0,0,0,0,0,0,1.0,363.4,48.2,678.6,0,0,0,0,0,0,5,241,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37401-6,10.0.0.2,37401,10.128.0.2,80,6,02/08/2018 08:30:57 오후,42907,4,4,182.0,3393.0,182.0,0.0,45.5,90.99999999999999,3393.0,0.0,848.25,1696.5,83319.73803808236,186.44976344186264,6129.571428571428,9785.931464048153,20586.0,19.0,22302.0,7434.0,12043.381750986722,21332.0,64.0,41951.0,13983.666666666668,11258.508175301617,20586.0,984.0,0,0,0,0,128,144,93.22488172093132,93.22488172093132,0.0,3393.0,397.2222222222222,1125.0279749608205,1265687.9444444445,0,1,0,0,0,0,0,0,1.0,446.875,45.5,848.25,0,0,0,0,0,0,4,182,4,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37400-6,10.0.0.2,37400,10.128.0.2,80,6,02/08/2018 08:30:57 오후,43578,5,5,182.0,3393.0,182.0,0.0,36.4,81.39287438099234,1985.0,0.0,678.6,951.34105346085,82036.80756344945,229.47358759006838,4842.0,9092.83137971886,20986.0,6.0,22560.0,5640.0,10658.11024525455,21616.0,6.0,42655.0,10663.75,11841.628023629184,20986.0,105.0,0,0,0,0,160,176,114.73679379503419,114.73679379503419,0.0,1985.0,325.0,692.3826976463233,479393.8,0,1,0,0,0,0,0,0,1.0,357.5,36.4,678.6,0,0,0,0,0,0,5,182,5,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
10.128.0.2-10.0.0.2-80-37402-6,10.0.0.2,37402,10.128.0.2,80,6,02/08/2018 08:30:57 오후,43210,4,4,246.0,3393.0,246.0,0.0,61.5,123.0,3393.0,0.0,848.25,1696.5,84216.61652395279,185.14232816477667,6172.857142857142,9922.991021336451,20834.0,28.0,22336.0,7445.333333333334,12034.703001459295,21333.0,73.0,42252.0,14084.0,11537.533705259542,20834.0,762.0,0,0,0,0,128,144,92.57116408238834,92.57116408238834,0.0,3393.0,404.3333333333333,1123.6990255402022,1262699.5,0,1,0,0,0,0,0,0,1.0,454.875,61.5,848.25,0,0,0,0,0,0,4,246,4,3393,-1,235,1,0,0,0,0,0,0,0,0,0,No Label
